order_id,method,amount
ORD0037029,UPI,1432.6399999999999
ORD0037030,UPI,803.03
ORD0037031,Cash on Delivery,1735.84
ORD0037032,Card,1112.37
ORD0037033,Card,2382.94
ORD0037034,Net Banking,315.46
ORD0037035,Cash on Delivery,1216.12
ORD0037036,UPI,1379.15
ORD0037037,UPI,505.9
ORD0037038,Card,941.26
ORD0037039,Net Banking,1716.18
ORD0037040,UPI,725.91
ORD0037041,Card,836.45
ORD0037042,Card,1178.24
ORD0037043,Net Banking,414.49
ORD0037044,Net Banking,236.05
ORD0037045,UPI,2506.33
ORD0037046,Cash on Delivery,914.05
ORD0037047,Cash on Delivery,545.9
ORD0037048,Cash on Delivery,4354.87
ORD0037049,Cash on Delivery,5159.46
ORD0037050,Card,214.77
ORD0037051,UPI,415.07
ORD0037052,Cash on Delivery,1698.92
ORD0037053,UPI,618.99
ORD0037054,UPI,879.75
ORD0037055,Net Banking,1034.58
ORD0037056,UPI,442.0
ORD0037057,UPI,2607.0
ORD0037058,UPI,825.15
ORD0037059,Cash on Delivery,3394.37
ORD0037060,UPI,2975.73
ORD0037061,Cash on Delivery,1153.3600000000001
ORD0037062,Cash on Delivery,1686.26
ORD0037063,Cash on Delivery,5471.219999999999
ORD0037064,Card,475.33
ORD0037065,UPI,764.54
ORD0037066,UPI,583.94
ORD0037067,Net Banking,959.76
ORD0037068,UPI,1647.24
ORD0037069,UPI,919.83
ORD0037070,Cash on Delivery,295.13
ORD0037071,Wallet,254.33
ORD0037072,UPI,243.18
ORD0037073,Card,3756.9
ORD0037074,Cash on Delivery,2125.92
ORD0037075,Cash on Delivery,667.97
ORD0037076,Cash on Delivery,1593.5300000000002
ORD0037077,Wallet,1709.05
ORD0037078,Cash on Delivery,581.19
ORD0037079,UPI,3424.7
ORD0037080,UPI,962.63
ORD0037081,Card,994.31
ORD0037082,Cash on Delivery,692.26
ORD0037083,UPI,940.69
ORD0037084,Cash on Delivery,721.34
ORD0037085,UPI,1885.81
ORD0037086,UPI,682.88
ORD0037087,Card,1171.32
ORD0037088,Cash on Delivery,3869.41
ORD0037089,Cash on Delivery,5394.84
ORD0037090,Card,645.95
ORD0037091,UPI,1239.71
ORD0037092,Net Banking,1246.8
ORD0037093,UPI,2106.49
ORD0037094,Cash on Delivery,692.26
ORD0037095,UPI,2485.28
ORD0037096,Cash on Delivery,423.73
ORD0037097,Card,849.15
ORD0037098,Net Banking,224.13
ORD0037099,UPI,687.73
ORD0037100,Net Banking,304.33
ORD0037101,UPI,195.74
ORD0037102,Cash on Delivery,3098.5299999999997
ORD0037103,UPI,487.52
ORD0037104,UPI,1065.8400000000001
ORD0037105,UPI,581.79
ORD0037106,UPI,329.57
ORD0037107,UPI,512.36
ORD0037108,Cash on Delivery,2312.65
ORD0037109,Cash on Delivery,2944.7799999999997
ORD0037110,Card,2116.76
ORD0037111,Card,3889.2599999999998
ORD0037112,Cash on Delivery,1359.38
ORD0037113,Cash on Delivery,714.55
ORD0037114,Cash on Delivery,555.88
ORD0037115,Wallet,3214.79
ORD0037116,UPI,210.47
ORD0037117,Cash on Delivery,1024.89
ORD0037118,Card,217.45
ORD0037119,Net Banking,1130.83
ORD0037120,Cash on Delivery,1232.3999999999999
ORD0037121,Cash on Delivery,1502.6
ORD0037122,UPI,5221.54
ORD0037123,Cash on Delivery,2576.91
ORD0037124,Net Banking,5967.280000000001
ORD0037125,UPI,1784.4
ORD0037126,UPI,3572.28
ORD0037127,UPI,2754.24
ORD0037128,UPI,2034.7599999999998
ORD0037129,UPI,1490.73
ORD0037130,UPI,370.88
ORD0037131,UPI,1507.15
ORD0037132,UPI,1075.25
ORD0037133,UPI,1417.56
ORD0037134,UPI,6806.3099999999995
ORD0037135,Cash on Delivery,530.44
ORD0037136,Card,6650.4800000000005
ORD0037137,Wallet,612.37
ORD0037138,Cash on Delivery,1361.9099999999999
ORD0037139,Net Banking,3750.11
ORD0037140,Wallet,1378.14
ORD0037141,Cash on Delivery,328.57
ORD0037142,UPI,358.76
ORD0037143,UPI,2984.9
ORD0037144,Cash on Delivery,593.05
ORD0037145,UPI,857.89
ORD0037146,UPI,611.06
ORD0037147,Card,1216.18
ORD0037148,Cash on Delivery,960.27
ORD0037149,UPI,619.29
ORD0037150,UPI,271.4
ORD0037151,UPI,2062.9700000000003
ORD0037152,Wallet,570.54
ORD0037153,Cash on Delivery,1541.26
ORD0037154,Cash on Delivery,2403.8599999999997
ORD0037155,Wallet,1479.0700000000002
ORD0037156,Card,272.95
ORD0037157,Cash on Delivery,450.51
ORD0037158,UPI,1637.57
ORD0037159,UPI,3455.5200000000004
ORD0037160,UPI,743.23
ORD0037161,Card,616.51
ORD0037162,UPI,2674.38
ORD0037163,Cash on Delivery,2063.52
ORD0037164,Card,1632.8000000000002
ORD0037165,Card,277.44
ORD0037166,Card,274.25
ORD0037167,UPI,585.66
ORD0037168,UPI,1030.8400000000001
ORD0037169,Cash on Delivery,681.9
ORD0037170,Cash on Delivery,519.19
ORD0037171,Wallet,1339.58
ORD0037172,UPI,1533.53
ORD0037173,Cash on Delivery,725.91
ORD0037174,UPI,769.29
ORD0037175,Cash on Delivery,2153.93
ORD0037176,Card,1308.98
ORD0037177,UPI,3094.2200000000003
ORD0037178,UPI,65.56
ORD0037179,Card,2426.15
ORD0037180,UPI,1350.85
ORD0037181,UPI,593.86
ORD0037182,UPI,1610.02
ORD0037183,Wallet,2714.0699999999997
ORD0037184,UPI,1708.21
ORD0037185,UPI,5159.12
ORD0037186,Cash on Delivery,190.03
ORD0037187,Cash on Delivery,2556.08
ORD0037188,Cash on Delivery,197.64
ORD0037189,Cash on Delivery,2028.45
ORD0037190,UPI,1796.92
ORD0037191,Net Banking,1934.8899999999999
ORD0037192,Card,2344.46
ORD0037193,UPI,277.08
ORD0037194,UPI,621.5
ORD0037195,UPI,457.78
ORD0037196,Card,1204.06
ORD0037197,Cash on Delivery,1591.98
ORD0037198,UPI,540.71
ORD0037199,Card,3356.46
ORD0037200,UPI,3488.4300000000003
ORD0037201,UPI,2779.06
ORD0037202,Net Banking,183.12
ORD0037203,UPI,1398.47
ORD0037204,Cash on Delivery,458.24
ORD0037205,Card,1554.68
ORD0037206,Cash on Delivery,3230.7400000000002
ORD0037207,Cash on Delivery,2815.59
ORD0037208,Card,2134.79
ORD0037209,Card,188.66
ORD0037210,Wallet,2702.61
ORD0037211,Cash on Delivery,367.52
ORD0037212,UPI,1825.9699999999998
ORD0037213,Cash on Delivery,5637.46
ORD0037214,UPI,1910.8999999999999
ORD0037215,Card,1508.2
ORD0037216,UPI,2909.2200000000003
ORD0037217,UPI,4076.5199999999995
ORD0037218,Card,821.39
ORD0037219,Cash on Delivery,958.81
ORD0037220,UPI,2573.23
ORD0037221,Card,2282.12
ORD0037222,UPI,279.91
ORD0037223,UPI,1140.51
ORD0037224,Card,639.51
ORD0037225,Net Banking,1271.55
ORD0037226,Card,1134.99
ORD0037227,UPI,833.29
ORD0037228,Wallet,365.6
ORD0037229,Net Banking,2040.89
ORD0037230,Card,1017.8499999999999
ORD0037231,Cash on Delivery,293.84
ORD0037232,UPI,1479.27
ORD0037233,Cash on Delivery,1989.2400000000002
ORD0037234,UPI,5272.41
ORD0037235,Wallet,1559.18
ORD0037236,Net Banking,196.8
ORD0037237,Net Banking,9650.470000000001
ORD0037238,UPI,2250.75
ORD0037239,UPI,1301.86
ORD0037240,Cash on Delivery,1776.52
ORD0037241,UPI,714.32
ORD0037242,Card,2816.08
ORD0037243,Cash on Delivery,490.49
ORD0037244,Wallet,558.08
ORD0037245,Cash on Delivery,1131.88
ORD0037246,Cash on Delivery,1962.87
ORD0037247,Wallet,616.18
ORD0037248,UPI,1263.88
ORD0037249,Wallet,1097.89
ORD0037250,Net Banking,274.25
ORD0037251,UPI,2548.2599999999998
ORD0037252,Net Banking,825.15
ORD0037253,Wallet,821.22
ORD0037254,UPI,3229.59
ORD0037255,UPI,1783.0900000000001
ORD0037256,UPI,526.27
ORD0037257,UPI,692.12
ORD0037258,Cash on Delivery,2308.27
ORD0037259,Cash on Delivery,1604.79
ORD0037260,UPI,510.7
ORD0037261,UPI,945.72
ORD0037262,UPI,1127.88
ORD0037263,Cash on Delivery,1715.78
ORD0037264,Cash on Delivery,692.26
ORD0037265,UPI,614.6
ORD0037266,UPI,1243.06
ORD0037267,Cash on Delivery,740.75
ORD0037268,UPI,1108.88
ORD0037269,Net Banking,1928.94
ORD0037270,UPI,980.63
ORD0037271,UPI,344.09
ORD0037272,Cash on Delivery,3736.96
ORD0037273,UPI,3480.4500000000003
ORD0037274,Net Banking,880.89
ORD0037275,Card,610.62
ORD0037276,Wallet,711.51
ORD0037277,UPI,2729.7799999999997
ORD0037278,UPI,220.87
ORD0037279,Card,589.12
ORD0037280,UPI,2018.22
ORD0037281,Card,737.22
ORD0037282,Cash on Delivery,1612.03
ORD0037283,Wallet,1286.76
ORD0037284,Card,249.27
ORD0037285,UPI,957.62
ORD0037286,Net Banking,272.63
ORD0037287,UPI,1479.27
ORD0037288,Wallet,1430.22
ORD0037289,Net Banking,2488.73
ORD0037290,UPI,2250.62
ORD0037291,Cash on Delivery,716.18
ORD0037292,UPI,3766.5600000000004
ORD0037293,UPI,1544.0
ORD0037294,UPI,3351.6
ORD0037295,UPI,2801.66
ORD0037296,Cash on Delivery,935.95
ORD0037297,UPI,1996.8999999999999
ORD0037298,UPI,581.79
ORD0037299,UPI,480.76
ORD0037300,UPI,1338.49
ORD0037301,Card,3398.03
ORD0037302,Cash on Delivery,425.21
ORD0037303,Card,1052.21
ORD0037304,UPI,222.37
ORD0037305,UPI,495.19
ORD0037306,UPI,3490.4300000000003
ORD0037307,UPI,4467.86
ORD0037308,Card,1758.42
ORD0037309,UPI,3219.8700000000003
ORD0037310,UPI,1922.85
ORD0037311,Wallet,3063.46
ORD0037312,UPI,1131.88
ORD0037313,UPI,250.48
ORD0037314,UPI,1057.83
ORD0037315,UPI,3400.66
ORD0037316,Card,3741.79
ORD0037317,UPI,606.14
ORD0037318,Wallet,978.99
ORD0037319,Cash on Delivery,308.0
ORD0037320,Cash on Delivery,1007.31
ORD0037321,UPI,649.0999999999999
ORD0037322,Cash on Delivery,4425.1
ORD0037323,Card,1859.83
ORD0037324,UPI,2610.77
ORD0037325,Cash on Delivery,2150.5
ORD0037326,UPI,1263.88
ORD0037327,UPI,4471.6900000000005
ORD0037328,UPI,2274.91
ORD0037329,Cash on Delivery,637.88
ORD0037330,UPI,262.57
ORD0037331,Cash on Delivery,558.63
ORD0037332,Card,1148.34
ORD0037333,UPI,888.0
ORD0037334,Net Banking,4287.429999999999
ORD0037335,Cash on Delivery,563.29
ORD0037336,UPI,3556.56
ORD0037337,UPI,665.8499999999999
ORD0037338,Wallet,4949.42
ORD0037339,Net Banking,3922.05
ORD0037340,Cash on Delivery,2530.24
ORD0037341,UPI,1849.6
ORD0037342,UPI,1881.5300000000002
ORD0037343,Cash on Delivery,1872.9
ORD0037344,UPI,1423.23
ORD0037345,Card,1156.01
ORD0037346,Wallet,858.86
ORD0037347,UPI,2309.5099999999998
ORD0037348,Net Banking,565.94
ORD0037349,UPI,4638.86
ORD0037350,UPI,1128.36
ORD0037351,UPI,399.17
ORD0037352,Cash on Delivery,286.11
ORD0037353,Card,348.7
ORD0037354,Card,528.74
ORD0037355,Cash on Delivery,413.88
ORD0037356,Cash on Delivery,4893.12
ORD0037357,UPI,848.89
ORD0037358,UPI,615.37
ORD0037359,Net Banking,1952.08
ORD0037360,UPI,4597.28
ORD0037361,Cash on Delivery,3637.35
ORD0037362,Cash on Delivery,614.54
ORD0037363,UPI,1779.65
ORD0037364,Cash on Delivery,397.42
ORD0037365,UPI,1368.52
ORD0037366,Wallet,2852.18
ORD0037367,Wallet,343.67
ORD0037368,UPI,748.44
ORD0037369,Card,500.42
ORD0037370,UPI,1812.84
ORD0037371,Card,2965.44
ORD0037372,UPI,268.25
ORD0037373,Net Banking,2300.95
ORD0037374,UPI,2135.9
ORD0037375,Cash on Delivery,876.17
ORD0037376,Cash on Delivery,3226.31
ORD0037377,Wallet,4393.2
ORD0037378,UPI,122.92
ORD0037379,UPI,1119.68
ORD0037380,Net Banking,3651.5299999999997
ORD0037381,Cash on Delivery,1554.82
ORD0037382,UPI,942.82
ORD0037383,UPI,667.97
ORD0037384,UPI,570.13
ORD0037385,Cash on Delivery,4746.48
ORD0037386,Card,465.78999999999996
ORD0037387,Cash on Delivery,1663.02
ORD0037388,UPI,1366.3
ORD0037389,UPI,1202.07
ORD0037390,UPI,956.64
ORD0037391,Cash on Delivery,565.76
ORD0037392,UPI,257.06
ORD0037393,Cash on Delivery,1176.26
ORD0037394,UPI,703.22
ORD0037395,Cash on Delivery,445.36
ORD0037396,Cash on Delivery,2089.81
ORD0037397,UPI,1816.1599999999999
ORD0037398,UPI,1252.29
ORD0037399,Net Banking,2444.66
ORD0037400,Card,1378.02
ORD0037401,UPI,319.53
ORD0037402,UPI,2040.89
ORD0037403,UPI,3304.2
ORD0037404,Net Banking,1303.69
ORD0037405,Net Banking,1130.83
ORD0037406,UPI,235.79
ORD0037407,UPI,1709.3899999999999
ORD0037408,UPI,1980.3
ORD0037409,UPI,803.72
ORD0037410,UPI,1929.49
ORD0037411,Cash on Delivery,605.54
ORD0037412,Cash on Delivery,644.31
ORD0037413,Wallet,3018.64
ORD0037414,UPI,2660.55
ORD0037415,Card,1273.34
ORD0037416,UPI,574.44
ORD0037417,UPI,918.41
ORD0037418,UPI,1591.67
ORD0037419,Card,335.77
ORD0037420,UPI,1462.04
ORD0037421,Net Banking,407.65
ORD0037422,Cash on Delivery,780.31
ORD0037423,UPI,687.73
ORD0037424,Cash on Delivery,941.26
ORD0037425,Cash on Delivery,3691.18
ORD0037426,Wallet,1833.2
ORD0037427,Wallet,1875.03
ORD0037428,UPI,1711.43
ORD0037429,UPI,1091.37
ORD0037430,Cash on Delivery,984.83
ORD0037431,UPI,1399.03
ORD0037432,Net Banking,950.85
ORD0037433,Cash on Delivery,1208.42
ORD0037434,UPI,1579.88
ORD0037435,Cash on Delivery,5160.360000000001
ORD0037436,Card,4677.17
ORD0037437,UPI,1410.35
ORD0037438,UPI,280.44
ORD0037439,Net Banking,1790.72
ORD0037440,Cash on Delivery,240.56
ORD0037441,UPI,6117.65
ORD0037442,Net Banking,613.54
ORD0037443,Cash on Delivery,3383.98
ORD0037444,UPI,642.01
ORD0037445,Net Banking,2704.52
ORD0037446,Cash on Delivery,522.9
ORD0037447,Net Banking,1858.15
ORD0037448,Cash on Delivery,4398.64
ORD0037449,Cash on Delivery,1047.98
ORD0037450,UPI,4297.81
ORD0037451,Cash on Delivery,602.53
ORD0037452,Cash on Delivery,1858.76
ORD0037453,Wallet,887.6600000000001
ORD0037454,UPI,1786.18
ORD0037455,Card,708.88
ORD0037456,Cash on Delivery,2946.13
ORD0037457,Net Banking,2312.02
ORD0037458,Net Banking,701.83
ORD0037459,Wallet,1114.7
ORD0037460,UPI,2387.4
ORD0037461,Cash on Delivery,3995.85
ORD0037462,Card,2234.01
ORD0037463,UPI,1336.4099999999999
ORD0037464,Net Banking,2217.47
ORD0037465,UPI,1246.6100000000001
ORD0037466,UPI,793.86
ORD0037467,Cash on Delivery,4088.0099999999998
ORD0037468,UPI,4271.8
ORD0037469,Wallet,1778.28
ORD0037470,UPI,1637.98
ORD0037471,Wallet,303.6
ORD0037472,UPI,601.1800000000001
ORD0037473,Cash on Delivery,3292.12
ORD0037474,UPI,3315.83
ORD0037475,UPI,1801.85
ORD0037476,UPI,1084.67
ORD0037477,UPI,843.61
ORD0037478,Cash on Delivery,1473.76
ORD0037479,Wallet,1402.01
ORD0037480,Cash on Delivery,497.1
ORD0037481,UPI,5234.82
ORD0037482,Cash on Delivery,1451.82
ORD0037483,Cash on Delivery,712.78
ORD0037484,UPI,1262.6
ORD0037485,Net Banking,2634.0
ORD0037486,Net Banking,1562.1799999999998
ORD0037487,Card,990.79
ORD0037488,Cash on Delivery,884.39
ORD0037489,Cash on Delivery,133.95
ORD0037490,UPI,1513.86
ORD0037491,Card,705.67
ORD0037492,UPI,276.53
ORD0037493,Cash on Delivery,1645.3
ORD0037494,UPI,4796.55
ORD0037495,UPI,176.9
ORD0037496,Cash on Delivery,767.8299999999999
ORD0037497,Cash on Delivery,1176.25
ORD0037498,Net Banking,2956.43
ORD0037499,UPI,1079.52
ORD0037500,Cash on Delivery,791.86
ORD0037501,Cash on Delivery,405.2
ORD0037502,UPI,457.5
ORD0037503,Net Banking,893.09
ORD0037504,Cash on Delivery,854.01
ORD0037505,UPI,606.98
ORD0037506,UPI,412.16
ORD0037507,Cash on Delivery,140.22
ORD0037508,Cash on Delivery,1182.07
ORD0037509,Cash on Delivery,472.85
ORD0037510,UPI,1164.73
ORD0037511,Cash on Delivery,2546.58
ORD0037512,UPI,495.07
ORD0037513,Card,847.84
ORD0037514,Cash on Delivery,2527.83
ORD0037515,Cash on Delivery,332.59
ORD0037516,UPI,454.94
ORD0037517,UPI,853.06
ORD0037518,Wallet,484.78
ORD0037519,Card,1089.1799999999998
ORD0037520,UPI,2694.6099999999997
ORD0037521,UPI,467.95
ORD0037522,UPI,3589.17
ORD0037523,Card,732.09
ORD0037524,Cash on Delivery,813.27
ORD0037525,Wallet,451.68
ORD0037526,Cash on Delivery,466.22
ORD0037527,Card,219.87
ORD0037528,UPI,2352.24
ORD0037529,Cash on Delivery,2462.08
ORD0037530,Card,526.29
ORD0037531,UPI,941.48
ORD0037532,Net Banking,1107.1399999999999
ORD0037533,Wallet,1118.53
ORD0037534,Cash on Delivery,1280.46
ORD0037535,Cash on Delivery,356.83
ORD0037536,Card,8434.029999999999
ORD0037537,Cash on Delivery,1192.98
ORD0037538,Wallet,349.49
ORD0037539,UPI,1216.67
ORD0037540,Card,1093.48
ORD0037541,UPI,2061.17
ORD0037542,Net Banking,3021.6
ORD0037543,Cash on Delivery,1829.6
ORD0037544,Net Banking,1242.85
ORD0037545,Wallet,1472.7
ORD0037546,UPI,2313.32
ORD0037547,UPI,2489.92
ORD0037548,UPI,1502.6
ORD0037549,Cash on Delivery,1601.76
ORD0037550,UPI,583.15
ORD0037551,UPI,3239.88
ORD0037552,UPI,986.46
ORD0037553,UPI,1236.3400000000001
ORD0037554,UPI,142.12
ORD0037555,UPI,1431.32
ORD0037556,Net Banking,716.18
ORD0037557,Net Banking,516.5
ORD0037558,Cash on Delivery,1058.28
ORD0037559,UPI,1231.8899999999999
ORD0037560,Wallet,3637.3
ORD0037561,Card,182.43
ORD0037562,Cash on Delivery,297.53
ORD0037563,Cash on Delivery,534.9
ORD0037564,UPI,1313.27
ORD0037565,Cash on Delivery,2571.44
ORD0037566,Cash on Delivery,1568.08
ORD0037567,Cash on Delivery,1411.45
ORD0037568,UPI,1142.82
ORD0037569,Cash on Delivery,2568.39
ORD0037570,Cash on Delivery,1345.96
ORD0037571,UPI,294.24
ORD0037572,UPI,897.98
ORD0037573,Net Banking,878.21
ORD0037574,Cash on Delivery,735.75
ORD0037575,UPI,132.97
ORD0037576,Wallet,2983.0299999999997
ORD0037577,UPI,1827.85
ORD0037578,UPI,4260.97
ORD0037579,UPI,3072.13
ORD0037580,Cash on Delivery,5057.28
ORD0037581,Cash on Delivery,1284.1
ORD0037582,Cash on Delivery,1390.76
ORD0037583,Cash on Delivery,289.34
ORD0037584,Cash on Delivery,1780.81
ORD0037585,UPI,1979.1399999999999
ORD0037586,UPI,2218.04
ORD0037587,Cash on Delivery,2061.6400000000003
ORD0037588,UPI,4918.66
ORD0037589,Cash on Delivery,3065.8900000000003
ORD0037590,UPI,799.95
ORD0037591,UPI,280.39
ORD0037592,UPI,322.08
ORD0037593,Card,2788.42
ORD0037594,UPI,1403.43
ORD0037595,Cash on Delivery,1663.42
ORD0037596,UPI,1877.6999999999998
ORD0037597,UPI,2459.58
ORD0037598,Net Banking,2171.37
ORD0037599,UPI,3443.04
ORD0037600,Wallet,2347.62
ORD0037601,UPI,2118.0099999999998
ORD0037602,UPI,3626.5299999999997
ORD0037603,Cash on Delivery,2099.01
ORD0037604,Card,138.45
ORD0037605,UPI,1270.78
ORD0037606,UPI,1541.17
ORD0037607,UPI,1904.78
ORD0037608,Cash on Delivery,1386.6399999999999
ORD0037609,Cash on Delivery,1664.6000000000001
ORD0037610,UPI,1512.92
ORD0037611,Wallet,771.11
ORD0037612,Cash on Delivery,5364.15
ORD0037613,Cash on Delivery,1387.36
ORD0037614,UPI,230.7
ORD0037615,UPI,282.88
ORD0037616,UPI,1347.5
ORD0037617,UPI,353.8
ORD0037618,Cash on Delivery,1148.39
ORD0037619,UPI,4649.1
ORD0037620,UPI,465.89
ORD0037621,UPI,4490.42
ORD0037622,Cash on Delivery,2116.76
ORD0037623,Cash on Delivery,2368.94
ORD0037624,UPI,2195.46
ORD0037625,Net Banking,2457.9
ORD0037626,Wallet,1030.63
ORD0037627,Cash on Delivery,1434.61
ORD0037628,Cash on Delivery,1623.9900000000002
ORD0037629,UPI,2953.91
ORD0037630,UPI,640.59
ORD0037631,UPI,593.7
ORD0037632,UPI,3754.64
ORD0037633,UPI,847.84
ORD0037634,UPI,1857.76
ORD0037635,UPI,599.47
ORD0037636,UPI,2034.3400000000001
ORD0037637,Cash on Delivery,3400.74
ORD0037638,Wallet,119.52
ORD0037639,Cash on Delivery,1979.38
ORD0037640,UPI,1128.36
ORD0037641,Cash on Delivery,2305.83
ORD0037642,UPI,526.86
ORD0037643,UPI,6711.950000000001
ORD0037644,UPI,4105.76
ORD0037645,Cash on Delivery,4509.9800000000005
ORD0037646,Net Banking,1175.54
ORD0037647,UPI,282.88
ORD0037648,UPI,992.01
ORD0037649,UPI,263.09
ORD0037650,Card,3623.75
ORD0037651,UPI,289.34
ORD0037652,Cash on Delivery,2698.66
ORD0037653,UPI,1422.98
ORD0037654,Net Banking,989.2
ORD0037655,UPI,701.83
ORD0037656,Cash on Delivery,676.15
ORD0037657,Wallet,291.97
ORD0037658,Cash on Delivery,4912.25
ORD0037659,UPI,825.43
ORD0037660,UPI,1870.59
ORD0037661,Cash on Delivery,334.56
ORD0037662,Cash on Delivery,748.7
ORD0037663,Wallet,665.45
ORD0037664,UPI,1029.48
ORD0037665,Cash on Delivery,195.74
ORD0037666,Cash on Delivery,852.6
ORD0037667,Cash on Delivery,237.9
ORD0037668,UPI,2478.9
ORD0037669,UPI,655.36
ORD0037670,UPI,639.51
ORD0037671,Cash on Delivery,133.43
ORD0037672,Card,1955.12
ORD0037673,Cash on Delivery,2547.45
ORD0037674,Cash on Delivery,768.22
ORD0037675,Cash on Delivery,1505.62
ORD0037676,Card,963.24
ORD0037677,Card,2460.3199999999997
ORD0037678,UPI,1767.36
ORD0037679,UPI,289.73
ORD0037680,UPI,3404.26
ORD0037681,UPI,2945.6
ORD0037682,UPI,1134.75
ORD0037683,Cash on Delivery,1298.86
ORD0037684,Wallet,514.12
ORD0037685,Cash on Delivery,2569.16
ORD0037686,Cash on Delivery,542.49
ORD0037687,Card,1052.59
ORD0037688,Cash on Delivery,998.86
ORD0037689,UPI,325.25
ORD0037690,UPI,1029.96
ORD0037691,Card,864.68
ORD0037692,UPI,1423.23
ORD0037693,Cash on Delivery,1756.98
ORD0037694,Cash on Delivery,1545.3999999999999
ORD0037695,UPI,1241.64
ORD0037696,Cash on Delivery,4211.110000000001
ORD0037697,UPI,393.07
ORD0037698,Card,3177.9
ORD0037699,UPI,552.95
ORD0037700,UPI,336.3
ORD0037701,UPI,577.96
ORD0037702,Card,3902.52
ORD0037703,Cash on Delivery,2100.56
ORD0037704,UPI,1560.65
ORD0037705,Cash on Delivery,1309.14
ORD0037706,UPI,1273.6100000000001
ORD0037707,Net Banking,1120.94
ORD0037708,UPI,5068.81
ORD0037709,Cash on Delivery,3051.68
ORD0037710,UPI,570.13
ORD0037711,UPI,4222.95
ORD0037712,UPI,1189.27
ORD0037713,UPI,1050.89
ORD0037714,Cash on Delivery,2194.65
ORD0037715,Net Banking,1866.63
ORD0037716,Card,2109.4
ORD0037717,Cash on Delivery,359.52
ORD0037718,UPI,2840.7000000000003
ORD0037719,UPI,1977.88
ORD0037720,UPI,1246.58
ORD0037721,Net Banking,782.9799999999999
ORD0037722,Cash on Delivery,799.95
ORD0037723,UPI,1249.48
ORD0037724,Card,143.99
ORD0037725,UPI,967.61
ORD0037726,UPI,1643.4
ORD0037727,UPI,867.18
ORD0037728,Card,1807.44
ORD0037729,Cash on Delivery,1316.08
ORD0037730,UPI,940.69
ORD0037731,Cash on Delivery,565.82
ORD0037732,Cash on Delivery,821.67
ORD0037733,UPI,3540.09
ORD0037734,UPI,3892.34
ORD0037735,Card,1474.28
ORD0037736,Cash on Delivery,1700.33
ORD0037737,UPI,4643.79
ORD0037738,UPI,901.72
ORD0037739,Wallet,964.47
ORD0037740,UPI,2101.78
ORD0037741,Cash on Delivery,1068.76
ORD0037742,UPI,933.2
ORD0037743,Card,1422.56
ORD0037744,Card,1917.24
ORD0037745,Cash on Delivery,793.73
ORD0037746,UPI,2618.7
ORD0037747,Card,635.7
ORD0037748,Cash on Delivery,1873.98
ORD0037749,UPI,1509.5
ORD0037750,Cash on Delivery,1435.45
ORD0037751,UPI,2380.5
ORD0037752,UPI,696.05
ORD0037753,Card,975.19
ORD0037754,UPI,1649.09
ORD0037755,UPI,744.06
ORD0037756,UPI,2380.08
ORD0037757,Cash on Delivery,2774.8
ORD0037758,Net Banking,551.71
ORD0037759,Cash on Delivery,2093.2000000000003
ORD0037760,Wallet,607.2
ORD0037761,Cash on Delivery,1253.06
